,Active,Name,AcresBurned,Latitude,Longitude,Location,Counties,Started,Extinguished,Started Month,Burn Length,Burn Length(h)
882,False,Bitterwater Fire,47.0,36.38109,-121.00391,Airline Hwy and Bitterwater Road,San Benito,2017-11-25 16:46:00+00:00,2018-01-09 13:46:00+00:00,11,44 days 21:00:00,1077.0
883,False,Zenon Fire,47.0,35.06472,-120.5634,"off Zenon Way, Nipomo ",San Luis Obispo,2017-07-20 14:43:00+00:00,2018-01-09 12:03:00+00:00,7,172 days 21:20:00,4149.333333333333
885,False,Hidden Fire,46.0,34.149,-117.189,"Hwy 330, 1 mile north of Highland ",San Bernardino,2017-07-12 15:29:00+00:00,2018-01-09 11:54:00+00:00,7,180 days 20:25:00,4340.416666666667
886,False,Whitepine Fire,46.0,41.8721,-122.4571,"Whitepine Road and Blue Heron Place, 10 miles east of Hornbrook ",Siskiyou,2017-06-06 16:38:00+00:00,2018-01-09 10:27:00+00:00,6,216 days 17:49:00,5201.816666666667
887,False,Riverbottom Fire,45.0,33.9885,-117.38417,"Mission Inn Ave. and Redwood Dr., Riverside",Riverside,2017-12-21 11:16:00+00:00,2018-01-09 13:49:00+00:00,12,19 days 02:33:00,458.55
888,False,Pozo Fire,45.0,35.28738,-120.44448,near 3055  West Pozo Rd,San Luis Obispo,2017-10-09 14:30:00+00:00,2018-01-09 13:34:00+00:00,10,91 days 23:04:00,2207.0666666666666
889,False,Grace Fire,45.0,40.487120000000004,-121.85645,"Grace Resort Rd and Bluebush Way, 2 miles SE of the Community of Shingletown",Shasta,2017-04-03 16:00:00+00:00,2018-01-09 09:41:00+00:00,4,280 days 17:41:00,6737.683333333333
890,False,Mines Fire,44.0,37.561809999999994,-121.56425,"Mines Road and Crane Ridge Road, 8 miles S of Livermore",Alameda,2017-08-27 17:45:00+00:00,2018-01-09 12:45:00+00:00,8,134 days 19:00:00,3235.0
891,False,Roser Fire,43.0,39.81517,-122.28165,"Roser Rd & Sour Grass Rd, 6 miles NW of Orland",Tehama,2017-11-02 14:40:00+00:00,2018-01-09 13:46:00+00:00,11,67 days 23:06:00,1631.1
892,False,Pine Fire,43.0,36.17297,-120.87608999999999,"off of Hwy 198 and Pine Valley, east of San Lucas",Monterey,2017-09-11 15:11:00+00:00,2018-01-09 13:19:00+00:00,9,119 days 22:08:00,2878.133333333333
893,False,Lockwood Fire,42.0,35.96275,-121.08753,off San Lucas Rd and Martinez Rd,Monterey,2017-06-29 20:44:00+00:00,2018-01-09 11:11:00+00:00,6,193 days 14:27:00,4646.45
895,False,Jones Fire,42.0,41.38247,-120.53443,"Off Hwy 395, south of Alturas",Modoc,2017-06-03 13:09:00+00:00,2018-01-09 10:24:00+00:00,6,219 days 21:15:00,5277.25
897,False,Stokes Fire,41.0,34.104459999999996,-118.70293999999998,Stokes Rd. and Mulholland Dr in Calabasas ,Los Angeles,2017-06-29 15:45:00+00:00,2018-01-09 11:11:00+00:00,6,193 days 19:26:00,4651.433333333333
898,False,Feed Fire,41.0,35.05076,-118.90003999999999,"Sabastian Rd and Wheeler, southeast of Arvin ",Kern,2017-05-14 14:00:00+00:00,2018-01-09 09:57:00+00:00,5,239 days 19:57:00,5755.95
899,False,Riverdale Fire,40.0,33.965140000000005,-117.4764," Riverdale Place and Lakeview Ave, Santa Ana Riverbed ",Riverside,2017-12-04 12:26:00+00:00,2018-01-09 13:47:00+00:00,12,36 days 01:21:00,865.35
900,False,Palm Fire,40.0,33.90327,-116.50151000000001,"Off Palm Dr & 20th Ave, Desert Hot Springs",Riverside,2017-11-14 16:11:00+00:00,2018-01-09 13:46:00+00:00,11,55 days 21:35:00,1341.5833333333333
901,False,Freeway Fire,40.0,34.13534,-117.4982,"Interstate 15 and Interstate 210, Rancho Cucamonga",San Bernardino,2017-10-24 10:27:00+00:00,2018-01-09 13:45:00+00:00,10,77 days 03:18:00,1851.3
903,False,Lakewood Fire,40.0,35.59302,-118.46734,"Todd Ct and Brick Dr, east of Lake Isabella",Kern,2017-09-29 15:58:00+00:00,2018-01-09 13:29:00+00:00,9,101 days 21:31:00,2445.516666666667
904,False,Hole Fire,40.0,41.98128,-124.01168,"off Low Divide Rd, west of Rockland",Del Norte,2017-09-12 12:45:00+00:00,2018-01-09 13:20:00+00:00,9,119 days 00:35:00,2856.5833333333335
905,False,Translator Fire,40.0,41.02705,-123.63721000000001,"Tish Tang Road and Hostler, Hoopa",Humboldt,2017-08-28 08:01:00+00:00,2018-01-09 12:46:00+00:00,8,134 days 04:45:00,3220.75
906,False,Vestal Fire,40.0,40.29831,-122.70448999999999,"Hwy 36 and Vestal Road, west of Red Bluff",Tehama,2017-08-26 15:03:00+00:00,2018-01-09 12:45:00+00:00,8,135 days 21:42:00,3261.7
908,False,Reservation Fire,40.0,36.66684,-121.74826000000002,"off Reservation Rd and Blanco Rd, east of the city of Marina",Monterey,2017-07-16 11:17:00+00:00,2018-01-09 11:56:00+00:00,7,177 days 00:39:00,4248.65
910,False,Spenceville Fire,39.0,39.065220000000004,-121.3519,"Spenceville Rd & Monarch Trail Dr, Wheatland",Yuba,2017-07-24 14:56:00+00:00,2018-01-09 12:05:00+00:00,7,168 days 21:09:00,4053.15
914,False, Bridge Fire,37.0,40.774,-122.309,"I-5 and Turntable Bay, 7 miles NE of Shasta Lake ",Shasta,2017-10-31 11:22:00+00:00,2018-01-09 13:46:00+00:00,10,70 days 02:24:00,1682.4
915,False,Banderilla Fire,36.0,37.65963,-120.34801999999999,"Banderilla Dr & Hidalgo St, north of Hayward",Mariposa,2017-07-07 15:50:00+00:00,2018-01-09 11:48:00+00:00,7,185 days 19:58:00,4459.966666666666
917,False,Melba Fire,35.0,33.74925,-117.10301000000001,Hy 74 and Melba Avenue,Riverside,2017-09-29 18:01:00+00:00,2018-01-09 13:28:00+00:00,9,101 days 19:27:00,2443.45
918,False,Spaletta Fire,35.0,38.08055,-122.77846000000001,"Point Reyes - Petaluma Road, Petaluma",Marin,2017-07-12 16:15:00+00:00,2018-01-09 11:54:00+00:00,7,180 days 19:39:00,4339.65
921,False,Breckenridge Fire,35.0,35.373509999999996,-118.84133999999999,"Breckenridge Rd and Comanche Dr., 5 miles east of Bakersfield ",Kern,2017-06-09 04:53:00+00:00,2018-01-09 10:29:00+00:00,6,214 days 05:36:00,5141.6
923,False,Meyers Fire,34.0,34.21829,-117.40625,"near the Hwy 15 and Hwy 215 junction, near Glen Helen Regional Park ",San Bernardino,2017-12-05 13:28:00+00:00,2018-01-09 13:47:00+00:00,12,35 days 00:19:00,840.3166666666667
924,False,Ellie Fire,34.0,33.73547,-117.33363999999999,"Ellie Way and El Toro Road, Lake Elsinore",Riverside,2017-09-10 13:49:00+00:00,2018-01-09 13:19:00+00:00,9,120 days 23:30:00,2903.5
925,False,Miller Fire,34.0,40.036970000000004,-123.64214,"Miller Ranch road x Bell Springs road, 10 miles NE Leggett ",Humboldt,2017-08-31 13:57:00+00:00,2018-01-09 12:49:00+00:00,8,130 days 22:52:00,3142.866666666667
927,False,Christmas Fire,33.0,33.763304,-117.314994,"off Christmas Tree Ln & Santa Rosa Mine Rd, in Good Meadow",Riverside,2017-07-07 12:56:00+00:00,2018-01-09 11:46:00+00:00,7,185 days 22:50:00,4462.833333333333
929,False,Creek Fire ,33.0,35.60633,-118.4642,"off Erskine Creek Rd and Pasadena Ln, southwest of Lake Isabella",Kern,2017-06-04 22:11:00+00:00,2018-01-09 10:24:00+00:00,6,218 days 12:13:00,5244.216666666666
930,False,Sandy Fire,32.0,40.804,-123.375,"North of Hwy 299, west of Del Loma",Trinity,2017-08-02 11:13:00+00:00,2018-01-09 12:16:00+00:00,8,160 days 01:03:00,3841.05
933,False,Shore Fire,32.0,35.90092,-120.93371,"Jolon Rd and Frudden Rd, near Lockwood",Monterey,2017-06-16 15:49:00+00:00,2018-01-09 10:34:00+00:00,6,206 days 18:45:00,4962.75
934,False,Pleyto Fire,32.0,35.902149,-120.98368400000001,"New Pleyto Road cross of Stern st, Lockwood",Monterey,2017-06-11 18:12:00+00:00,2018-01-09 10:30:00+00:00,6,211 days 16:18:00,5080.3
935,False,York Fire,31.0,36.5858,-121.80377,"off York Road and S Boundary Road, east of Monterey ",Monterey,2017-10-15 14:55:00+00:00,2018-01-09 13:40:00+00:00,10,85 days 22:45:00,2062.75
936,False,Juniper Fire,31.0,36.099681,-120.443545,"off of Highway 198 west of Parsons Road, Coalinga",Fresno,2017-08-23 13:28:00+00:00,2018-01-09 12:44:00+00:00,8,138 days 23:16:00,3335.266666666667
937,False,Hub Fire,31.0,35.60001,-118.4683,"Red Hill Road and Schick Road, 2 miles east of Lake Isabella",Kern,2017-05-12 05:05:00+00:00,2018-01-09 09:55:00+00:00,5,242 days 04:50:00,5812.833333333333
938,False,Castaic Fire,30.0,34.52055,-118.62881999999999,"I-5, north of Hughes Rd., 2 miles north of Lake Hughes",Los Angeles,2017-08-31 16:32:00+00:00,2018-03-22 16:34:00+00:00,8,203 days 00:02:00,4872.033333333334
939,False,Blocksburg Fire,30.0,40.27582,-123.64281000000001,"Off Alderpoint Rd and Cemetery Rd, Blocksburg",Humboldt,2017-08-03 16:41:00+00:00,2018-01-09 12:18:00+00:00,8,158 days 19:37:00,3811.616666666667
940,False,Timber Fire,30.0,33.968959999999996,-117.25411000000001,"off Moreno Beach Dr & Locust, north of Moreno Valley",Riverside,2017-07-03 19:31:00+00:00,2018-01-09 11:42:00+00:00,7,189 days 16:11:00,4552.183333333333
941,False,Ice Fire,29.0,38.77921,-120.46234,"off Ice House Road and US-50, east of Riverton, 13 miles east of Camino",El Dorado,2017-10-10 15:36:00+00:00,2018-01-09 13:35:00+00:00,10,90 days 21:59:00,2181.983333333333
942,False,Benson Fire,29.0,40.29118,-122.42606,"Benson Rd, Bowman., 11 miles northwest of Red Bluff",Tehama,2017-07-08 18:58:00+00:00,2018-01-09 11:51:00+00:00,7,184 days 16:53:00,4432.883333333333
943,False,32 Fire,28.0,39.8255,-121.7127,"Hwy 32 and Humboldt Road, 5 miles northeast of Chico ",Butte,2017-09-25 11:03:00+00:00,2018-01-09 13:24:00+00:00,9,106 days 02:21:00,2546.35
944,False,4-4 Fire,28.0,41.4844,-120.36658999999999,"4 miles east of Dorris Reservoir, east of Alturas",Modoc,2017-08-30 11:38:00+00:00,2018-01-09 12:48:00+00:00,8,132 days 01:10:00,3169.1666666666665
946,False,Nuevo Fire,28.0,33.79925,-117.11658999999999,Hansen Avenue and Nuevo Road in Nuevo,Riverside,2017-06-15 15:51:00+00:00,2018-01-09 10:33:00+00:00,6,207 days 18:42:00,4986.7
947,False,4-10 Fire,27.0,41.644690000000004,-120.31813999999999,"off Highway 395 and County Road 118, 16 miles north of Alturas.",Modoc,2017-08-30 14:50:00+00:00,2018-01-09 12:48:00+00:00,8,131 days 21:58:00,3165.9666666666667
948,False,Vernon Fire,27.0,33.82165,-116.96078999999999,Off Soboba Road in San Jacinto,Riverside,2017-06-03 12:09:00+00:00,2018-01-09 10:24:00+00:00,6,219 days 22:15:00,5278.25
949,False,Jasper Fire,26.0,39.03168,-121.40947,"Jasper lane and Levee road, 1 mile NE of Wheatland",Yuba,2017-09-26 15:20:00+00:00,2018-01-09 13:25:00+00:00,9,104 days 22:05:00,2518.0833333333335
950,False,Trellis Fire,26.0,33.71025,-117.31924,State Highway 74 near Trellis Lane,Riverside,2017-06-18 16:03:00+00:00,2018-01-09 10:59:00+00:00,6,204 days 18:56:00,4914.933333333333
951,False,Fairview Fire,26.0,33.94788,-116.59719,"Fairview Road & Old Morongo Road, west of Desert Hot Springs ",Riverside,2017-06-01 16:12:00+00:00,2018-01-09 10:23:00+00:00,6,221 days 18:11:00,5322.183333333333
953,False,Cove Fire,25.0,35.76343,-121.04445,"Lynch Canyon Rd & Lakeview Rd, northwest of Lake Nacimiento",San Luis Obispo,2017-09-23 15:40:00+00:00,2018-01-09 13:23:00+00:00,9,107 days 21:43:00,2589.7166666666667
954,False,Border 9 Fire,25.0,32.59252,-116.61608999999999,1 mile west of Tecate Port Of Entry in Potrero,San Diego,2017-09-07 15:41:00+00:00,2018-01-09 13:19:00+00:00,9,123 days 21:38:00,2973.633333333333
955,False,Hopper Fire,25.0,40.719229999999996,-122.02525,"Oak Run Road and Hopper Lane, Oak Run",Shasta,2017-09-01 11:21:00+00:00,2018-01-09 12:49:00+00:00,9,130 days 01:28:00,3121.4666666666667
956,False,Sloane Fire,25.0,32.7789,-116.8516,"off Sloane Canyon Road at Dehesa Road, east of El Cajon",San Diego,2017-06-27 09:38:00+00:00,2018-01-09 11:09:00+00:00,6,196 days 01:31:00,4705.516666666666
957,False,Road Fire,25.0,37.02081,-119.95136000000001,"Road 400 and Road 33, 7 miles east of Madera ",Madera,2017-06-18 14:04:00+00:00,2018-01-09 10:35:00+00:00,6,204 days 20:31:00,4916.516666666666
958,False,5 Fire,25.0,34.29931,-118.37539,"I-5, North of Lake Hughes Rd, Community of Cataic ",Los Angeles,2017-06-03 15:39:00+00:00,2018-01-09 10:24:00+00:00,6,219 days 18:45:00,5274.75
959,False,Ribbonwood Fire,25.0,32.679,-116.29296000000001,"Off of Ribbonwood Road and Interstate 8, east of El Cajon",San Diego,2017-05-24 15:30:00+00:00,2018-01-09 10:10:00+00:00,5,229 days 18:40:00,5514.666666666667
960,False,Portola Fire,23.0,33.50488,-117.02131999999999,"De Portola Road east of Pauba Road, Temecula",Riverside,2017-10-10 14:57:00+00:00,2018-01-09 13:32:00+00:00,10,90 days 22:35:00,2182.5833333333335
961,False,Edwards Fire,22.0,37.77982,-122.169,"Edwards Ave and Mountain Blvd, 6 miles southeast of Oakland ",Alameda,2017-09-26 12:22:00+00:00,2018-01-09 13:25:00+00:00,9,105 days 01:03:00,2521.05
963,False,Refuge Fire,22.0,38.68347,-122.2654,"Knoxville Rd and Eastside Rd, north end of Lake Berryessa ",Napa,2017-06-13 10:18:00+00:00,2018-01-09 10:31:00+00:00,6,210 days 00:13:00,5040.216666666666
965,False,Mule Fire,21.0,39.01748,-122.49327,"Off Hwy 20 and Mule Skinner Road, east of Clearlake ",Lake,2017-09-05 14:55:00+00:00,2018-01-09 13:19:00+00:00,9,125 days 22:24:00,3022.4
966,False,Globe Fire,21.0,36.108579999999996,-118.81979,"Globe Dr, Springville",Tulare,2017-07-05 08:24:00+00:00,2018-01-09 11:44:00+00:00,7,188 days 03:20:00,4515.333333333333
968,False,Platina Fire,21.0,0.0,0.0,"Platina Road, 12 Miles West of Ono",Shasta,2017-06-13 12:47:00+00:00,2018-01-09 10:32:00+00:00,6,209 days 21:45:00,5037.75
970,False,Blue Fire,20.0,40.88516,-123.96843999999999,"off of Blue Lake Blvd and Hwy 299,  east of Eureka ",Humboldt,2017-10-08 16:40:00+00:00,2018-01-09 13:30:00+00:00,10,92 days 20:50:00,2228.8333333333335
974,False,Seine Fire,20.0,34.139,-117.199,"off Piedmont Drive and Seine Avenue, Highland",San Bernardino,2017-07-22 15:49:00+00:00,2018-01-09 12:03:00+00:00,7,170 days 20:14:00,4100.233333333334
978,False,City Fire,20.0,35.983000000000004,-119.91508,"off of Hwy 41 & I-5, south of Kettleman City",Kings,2017-05-18 12:54:00+00:00,2018-01-09 10:04:00+00:00,5,235 days 21:10:00,5661.166666666667
979,False,Nacimiento Fire,20.0,35.77082,-120.92482,"Off Nacimiento Lake Drive and Bee Rock Rd., near Bradley",Monterey,2017-05-14 12:00:00+00:00,2018-01-09 09:56:00+00:00,5,239 days 21:56:00,5757.933333333333
980,False,Longhorn Fire,19.0,33.88994,-116.91023,"off Shirleon Road and Old Banning and Idyllwild Road, Banning area",Riverside,2017-12-13 15:27:00+00:00,2018-01-09 13:49:00+00:00,12,26 days 22:22:00,646.3666666666667
983,False,Sway Fire,19.0,40.39799,-123.57562,"Swayback Ridge, 5 southwest of Mad River",Humboldt,2017-08-01 10:23:00+00:00,2018-01-09 12:16:00+00:00,8,161 days 01:53:00,3865.883333333333
984,False,Willms Fire,19.0,37.81827,-120.65763999999999,10 miles east of Oakdale,Stanislaus,2017-07-18 22:39:00+00:00,2018-01-09 12:01:00+00:00,7,174 days 13:22:00,4189.366666666667
987,False,Bodega Fire,18.0,38.26294,-122.71998,"Bodega Ave and Nosecchi Rd., east of Petaluma",Sonoma,2017-08-27 13:30:00+00:00,2018-01-09 12:45:00+00:00,8,134 days 23:15:00,3239.25
988,False,Lakeland Fire,18.0,39.53944,-121.54722,"Off Lakeland Blvd & Feather River, east of Oroville ",Butte,2017-07-04 15:45:00+00:00,2018-01-09 11:43:00+00:00,7,188 days 19:58:00,4531.966666666666
989,False,Panoche Fire,18.0,36.61332,-120.7109,off Panoche Rd. 4 miles W of I-5 (Fresno County). ,Fresno,2017-05-28 16:16:00+00:00,2018-01-09 10:21:00+00:00,5,225 days 18:05:00,5418.083333333333
991,False,Ramblin Fire,17.0,37.41231,-119.87465,"Ramblin Road and Mount Lilac Road, 4 miles south of Bootjack",Mariposa,2017-10-03 11:44:00+00:00,2018-01-09 13:29:00+00:00,10,98 days 01:45:00,2353.75
992,False,Corner Fire,17.0,40.92602,-121.5935,HWY 299 just south of HWY 89 near Cassel,Shasta,2017-08-17 14:15:00+00:00,2018-01-09 12:42:00+00:00,8,144 days 22:27:00,3478.45
995,False,Lonoak Fire,17.0,36.2771,-120.94328,"Lonoak Road and Airline Road, east of King City",Monterey,2017-05-17 15:18:00+00:00,2018-01-09 09:59:00+00:00,5,236 days 18:41:00,5682.683333333333
998,False,Matz Fire,16.0,34.04412,-116.55326000000001,"Big Morongo Canyon Preserve, Morongo Valley",San Bernardino,2017-05-29 01:20:00+00:00,2018-01-09 10:22:00+00:00,5,225 days 09:02:00,5409.033333333334
999,False,Rusty Fire,16.0,36.96642,-119.58292,"off Millerton Rd. and Rusty Spur Ln., 10 miles N. of Clovis",Fresno,2017-05-28 07:49:00+00:00,2018-01-09 10:17:00+00:00,5,226 days 02:28:00,5426.466666666666
1000,False,Paskenta Fire ,15.0,39.87983,-122.5415,Round Valley Rd and Paskenta Rd in Paskenta ,Tehama,2017-08-10 17:24:00+00:00,2018-01-09 12:31:00+00:00,8,151 days 19:07:00,3643.116666666667
1001,False,Greenhorn Fire,15.0,39.16826,-120.95498,"Greenhorn Access Rd, Rollins Lake (Nevada Co)",Nevada,2017-07-27 14:49:00+00:00,2018-01-09 12:06:00+00:00,7,165 days 21:17:00,3981.2833333333333
1003,False,Alvarado Fire,15.0,35.946999999999996,-120.87491999999999,Alvarado Rd and Wunpost in the community of Bradley,Monterey,2017-06-28 09:30:00+00:00,2018-01-09 11:10:00+00:00,6,195 days 01:40:00,4681.666666666667
1004,False,Lombardi Fire,15.0,38.199059999999996,-120.83483999999999,"off Hwy 26 and Hwy 12, 4 miles SW of Mokelumne Hill",Calaveras,2017-05-28 15:30:00+00:00,2018-01-09 10:21:00+00:00,5,225 days 18:51:00,5418.85
1005,False,66 Fire,15.0,33.56777,-116.08003000000001,Avenue 66 and Hwy 111 near community of Mecca,Riverside,2017-04-13 02:30:00+00:00,2018-01-09 09:50:00+00:00,4,271 days 07:20:00,6511.333333333333
1006,False,Drum Fire,14.0,34.71796,-120.27077,"off Drum Canyon Rd, south of Los Alamos",Santa Barbara,2017-12-16 12:21:00+00:00,2018-01-09 13:49:00+00:00,12,24 days 01:28:00,577.4666666666667
1007,False,Coast Fire,14.0,34.605358,-120.414875,"off the 3500 Block of Highway 1, south east of Lompoc",Santa Barbara,2017-12-14 12:59:00+00:00,2018-01-09 13:49:00+00:00,12,26 days 00:50:00,624.8333333333334
1008,False,Desabla Fire,14.0,39.8629,-121.6268,"off Desabla Powerhouse Rd and Humbug Rd, Desabla",Butte,2017-07-02 13:43:00+00:00,2018-01-09 11:17:00+00:00,7,190 days 21:34:00,4581.566666666667
1009,False,Hog Fire,14.0,35.80375,-120.52508,"Hog Canyon Rd & Ranchita Canyon Rd, southeast of Parkfield",Monterey,2017-06-09 16:15:00+00:00,2018-01-09 10:29:00+00:00,6,213 days 18:14:00,5130.233333333334
1010,False,Moraga Fire,14.0,33.97155,-117.44148,"Avenue Juan Diaz and Riverside Drive, Jurupa Valley",Riverside,2017-05-18 17:25:00+00:00,2018-01-09 10:05:00+00:00,5,235 days 16:40:00,5656.666666666667
1011,False,Milton Fire,13.0,37.89532,-120.84748,off Milton Road and Sonora Road north of Woodward Reservoir Park,Stanislaus,2017-10-18 12:53:00+00:00,2018-01-09 13:41:00+00:00,10,83 days 00:48:00,1992.8
1012,False,Woodland Fire,13.0,38.69775,-120.73756999999999,"Woodland Court, Community of Oak Hill",El Dorado,2017-07-25 14:13:00+00:00,2018-01-09 12:06:00+00:00,7,167 days 21:53:00,4029.883333333333
1013,False,Rosado Fire,13.0,38.67474,-121.06088000000001,"off Rosado Rd, El Dorado Hills ",El Dorado,2017-07-12 13:51:00+00:00,2018-01-09 11:53:00+00:00,7,180 days 22:02:00,4342.033333333334
1015,False,Pacific Fire,12.0,39.44257,-121.60683,"off Pacific Heights Road, west of Palermo",Butte,2017-09-12 17:24:00+00:00,2018-01-09 13:21:00+00:00,9,118 days 19:57:00,2851.95
1016,False,Dehesa Fire,12.0,0.0,0.0,"off of Dehesa Rd and Sloane Canyon Rd, Dehesa",San Diego,2017-06-04 11:04:00+00:00,2018-01-09 10:25:00+00:00,6,218 days 23:21:00,5255.35
1017,False,Shandon Fire,12.0,35.6879,-120.3317,"Off Lucy Brown Rd, in Shandon",San Luis Obispo,2017-05-07 16:41:00+00:00,2018-01-09 09:55:00+00:00,5,246 days 17:14:00,5921.233333333334
1018,False,Jameson Fire,12.0,33.7866,-117.5048,"Jameson Rd and Clay Canyon Dr., south of Corona",Riverside,2017-04-30 19:43:00+00:00,2018-01-09 09:54:00+00:00,4,253 days 14:11:00,6086.183333333333
1020,False,Independence Fire,11.0,38.702890000000004,-122.90217,"Independence Lane, 2 miles south of Geyserville",Sonoma,2017-07-31 23:17:00+00:00,2018-01-09 12:15:00+00:00,7,161 days 12:58:00,3876.9666666666667
1021,False,Lisa Fire,11.0,33.913089,-117.09623300000001,"off Gilman Springs Rd and Alessandro Blvd., east of Moreno Valley",Riverside,2017-07-02 13:04:00+00:00,2018-01-09 11:16:00+00:00,7,190 days 22:12:00,4582.2
1023,False,Dexter Fire,10.0,37.768879999999996,-120.15846,"Dexter Rd and Pine Lake Dr, 5 miles east of Coulterville",Mariposa,2017-09-20 14:53:00+00:00,2018-01-09 13:23:00+00:00,9,110 days 22:30:00,2662.5
1024,False,Shaver Fire,10.0,37.10067,-119.32108999999998,"Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake",Fresno,2017-09-11 10:00:00+00:00,2018-01-09 13:19:00+00:00,9,120 days 03:19:00,2883.3166666666666
1025,False,Sandra Fire,10.0,38.34421,-120.72273999999999,"Butte Mountain road, 3 miles east of Jackson",Amador,2017-08-28 17:06:00+00:00,2018-01-09 12:46:00+00:00,8,133 days 19:40:00,3211.6666666666665
1026,False,Rincon Fire,10.0,34.23925,-117.85181999999999,"off Hwy 39 & East Fork Ave, north of Azusa",Los Angeles,2017-08-03 16:21:00+00:00,2018-01-09 12:18:00+00:00,8,158 days 19:57:00,3811.95
1027,False,Grizzly Fire,10.0,39.36902,-120.97586000000001,"off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City",Nevada,2017-07-21 16:50:00+00:00,2018-01-09 12:03:00+00:00,7,171 days 19:13:00,4123.216666666666
1029,False,Navajo Fire,10.0,33.77896,-117.24091000000001,"West 7th Street and Park Avenue, Perris",Riverside,2017-07-13 14:14:00+00:00,2018-01-09 11:54:00+00:00,7,179 days 21:40:00,4317.666666666667
